Data_Note,OrganizationIdentifier,ActivityStartDate,ActivityStartTime.Time,MonitoringLocationIdentifier,TADA.MonitoringLocationName,TADA.MonitoringLocationTypeName,TADA.CharacteristicName,TADA.ResultMeasureValue,TADA.ResultMeasure.MeasureUnitCode,StatisticalBaseCode,TADA.ActivityDepthHeightMeasure.MeasureValue,TADA.ComparableDataIdentifier,TADA.ResultSampleFractionText,TADA.LatitudeMeasure,TADA.LongitudeMeasure,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,AU_Type,NavStatus
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-14,17:30:00,USGS-700137145312600,,"LAKE, RESERVOIR, IMPOUNDMENT","TOTAL NITROGEN, MIXED FORMS",0.47,MG/L,,0.9144,"TOTAL NITROGEN, MIXED FORMS_UNFILTERED_AS N_MG/L",UNFILTERED,70.0267348,-145.5267313,7.00137E+14,,70.02673480000001,-145.5267313,1906050110,Unnamed Lake,AK_L_6050110_001,Lake,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-14,17:30:00,USGS-700137145312600,,"LAKE, RESERVOIR, IMPOUNDMENT",DEPTH,2.1336,M,,0.9144,DEPTH_NA_NA_M,,70.0267348,-145.5267313,7.00137E+14,,70.02673480000001,-145.5267313,1906050110,Unnamed Lake,AK_L_6050110_001,Lake,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-14,17:30:00,USGS-700137145312600,,"LAKE, RESERVOIR, IMPOUNDMENT",SPECIFIC CONDUCTANCE,136,US/CM @25C,,0.9144,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,TOTAL,70.0267348,-145.5267313,7.00137E+14,,70.02673480000001,-145.5267313,1906050110,Unnamed Lake,AK_L_6050110_001,Lake,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,STREAM WIDTH MEASURE,30.48,M,,0.6096,STREAM WIDTH MEASURE_NA_NA_M,,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,TEMPERATURE,6.4,DEG C,,0.6096,TEMPERATURE_NA_NA_DEG C,,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,BAROMETRIC PRESSURE,729,MM/HG,,0.6096,BAROMETRIC PRESSURE_NA_NA_MM/HG,,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"STREAM FLOW, INSTANTANEOUS",649,CFS,,0.6096,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,NUMBER OF SAMPLING POINTS,1,COUNT,,0.6096,NUMBER OF SAMPLING POINTS_NA_NA_COUNT,,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,SPECIFIC CONDUCTANCE,489,US/CM @25C,,0.6096,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,TOTAL,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"ACIDITY, (H+)",0.01,UG/L,,0.6096,"ACIDITY, (H+)_TOTAL_NA_UG/L",TOTAL,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,CARBON DIOXIDE,1200,UG/L,,0.6096,CARBON DIOXIDE_TOTAL_NA_UG/L,TOTAL,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,KJELDAHL NITROGEN,0.1,MG/L,,0.6096,KJELDAHL NITROGEN_FILTERED_AS N_MG/L,FILTERED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,ORGANIC CARBON,1770,UG/L,,0.6096,ORGANIC CARBON_DISSOLVED_NA_UG/L,DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"HARDNESS, CA, MG",266,MG/L,,0.6096,"HARDNESS, CA, MG_NA_AS CACO3_MG/L",,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"HARDNESS, NON-CARBONATE",142,MG/L,,0.6096,"HARDNESS, NON-CARBONATE_DISSOLVED_AS CACO3_MG/L",DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,CALCIUM,74700,UG/L,,0.6096,CALCIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,MAGNESIUM,19100,UG/L,,0.6096,MAGNESIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,SODIUM,2260,UG/L,,0.6096,SODIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,SODIUM ADSORPTION RATIO [(NA)/(SQ ROOT OF 1/2 CA + MG)],0.06,NONE,,0.6096,SODIUM ADSORPTION RATIO [(NA)/(SQ ROOT OF 1/2 CA + MG)]_NA_NA_NONE,,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"SODIUM, PERCENT TOTAL CATIONS",2,%,,0.6096,"SODIUM, PERCENT TOTAL CATIONS_NA_NA_%",,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,POTASSIUM,540,UG/L,,0.6096,POTASSIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,SILICA,2850,UG/L,,0.6096,SILICA_DISSOLVED_NA_UG/L,DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,STRONTIUM,405,UG/L,,0.6096,STRONTIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"STREAM FLOW, INSTANTANEOUS",635.66406,CFS,,0.6096,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"TOTAL NITROGEN, MIXED FORMS",0.08,MG/L,,0.6096,"TOTAL NITROGEN, MIXED FORMS_FILTERED_AS N_MG/L",FILTERED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,"TOTAL NITROGEN, MIXED FORMS",0.05,MG/L,,0.6096,"TOTAL NITROGEN, MIXED FORMS_UNFILTERED_AS N_MG/L",UNFILTERED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,SUSPENDED SEDIMENT CONCENTRATION (SSC),2000,UG/L,,0.6096,SUSPENDED SEDIMENT CONCENTRATION (SSC)_SUSPENDED_NA_UG/L,SUSPENDED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,SUSPENDED SEDIMENT DISCHARGE,7000,LB/DAY,,0.6096,SUSPENDED SEDIMENT DISCHARGE_SUSPENDED_NA_LB/DAY,SUSPENDED,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,DEPTH,0.762,M,,0.6096,DEPTH_NA_NA_M,,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,RBP HIGH WATER MARK,1.0668,M/SEC,,0.6096,RBP HIGH WATER MARK_NA_NA_M/SEC,,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,12:40:00,USGS-693523142580300,,STREAM,SPECIFIC CONDUCTANCE,503,US/CM @25C,,0.6096,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,TOTAL,69.5895491,-142.9702107,6.93523E+14,,69.58954909999996,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,TEMPERATURE,8.2,DEG C,,0.3048,TEMPERATURE_NA_NA_DEG C,,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,BAROMETRIC PRESSURE,736,MM/HG,,0.3048,BAROMETRIC PRESSURE_NA_NA_MM/HG,,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"STREAM FLOW, INSTANTANEOUS",166,CFS,,0.3048,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,NUMBER OF SAMPLING POINTS,1,COUNT,,0.3048,NUMBER OF SAMPLING POINTS_NA_NA_COUNT,,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,SPECIFIC CONDUCTANCE,486,US/CM @25C,,0.3048,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,TOTAL,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"ACIDITY, (H+)",0.01,UG/L,,0.3048,"ACIDITY, (H+)_TOTAL_NA_UG/L",TOTAL,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,CARBON DIOXIDE,1800,UG/L,,0.3048,CARBON DIOXIDE_TOTAL_NA_UG/L,TOTAL,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"TOTAL NITROGEN, MIXED FORMS",0.31,MG/L,,0.3048,"TOTAL NITROGEN, MIXED FORMS_UNFILTERED_AS N_MG/L",UNFILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"TOTAL NITROGEN, MIXED FORMS",0.37,MG/L,,0.3048,"TOTAL NITROGEN, MIXED FORMS_FILTERED_AS N_MG/L",FILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,KJELDAHL NITROGEN,0.32,MG/L,,0.3048,KJELDAHL NITROGEN_FILTERED_AS N_MG/L,FILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,TOTAL KJELDAHL NITROGEN (ORGANIC N & NH3),0.27,MG/L,,0.3048,TOTAL KJELDAHL NITROGEN (ORGANIC N & NH3)_UNFILTERED_AS N_MG/L,UNFILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,NITRATE + NITRITE,0.05,MG/L,,0.3048,NITRATE + NITRITE_FILTERED_AS N_MG/L,FILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"TOTAL PHOSPHORUS, MIXED FORMS",5,UG/L,,0.3048,"TOTAL PHOSPHORUS, MIXED FORMS_UNFILTERED_AS P_UG/L",UNFILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"TOTAL PHOSPHORUS, MIXED FORMS",3,UG/L,,0.3048,"TOTAL PHOSPHORUS, MIXED FORMS_FILTERED_AS P_UG/L",FILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,ORGANIC CARBON,6950,UG/L,,0.3048,ORGANIC CARBON_DISSOLVED_NA_UG/L,DISSOLVED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"HARDNESS, CA, MG",253,MG/L,,0.3048,"HARDNESS, CA, MG_NA_AS CACO3_MG/L",,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"HARDNESS, NON-CARBONATE",136,MG/L,,0.3048,"HARDNESS, NON-CARBONATE_DISSOLVED_AS CACO3_MG/L",DISSOLVED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,CALCIUM,76200,UG/L,,0.3048,CALCIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,MAGNESIUM,15000,UG/L,,0.3048,MAGNESIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,SODIUM,1380,UG/L,,0.3048,SODIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,SODIUM ADSORPTION RATIO [(NA)/(SQ ROOT OF 1/2 CA + MG)],0.04,NONE,,0.3048,SODIUM ADSORPTION RATIO [(NA)/(SQ ROOT OF 1/2 CA + MG)]_NA_NA_NONE,,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,SILICA,2910,UG/L,,0.3048,SILICA_DISSOLVED_NA_UG/L,DISSOLVED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,STRONTIUM,445,UG/L,,0.3048,STRONTIUM_DISSOLVED_NA_UG/L,DISSOLVED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"STREAM FLOW, INSTANTANEOUS",165.978949,CFS,,0.3048,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"TOTAL NITROGEN, MIXED FORMS",0.29,MG/L,,0.3048,"TOTAL NITROGEN, MIXED FORMS_FILTERED_AS N_MG/L",FILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,"TOTAL NITROGEN, MIXED FORMS",0.3,MG/L,,0.3048,"TOTAL NITROGEN, MIXED FORMS_UNFILTERED_AS N_MG/L",UNFILTERED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,SUSPENDED SEDIMENT CONCENTRATION (SSC),4000,UG/L,,0.3048,SUSPENDED SEDIMENT CONCENTRATION (SSC)_SUSPENDED_NA_UG/L,SUSPENDED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,SUSPENDED SEDIMENT DISCHARGE,3600,LB/DAY,,0.3048,SUSPENDED SEDIMENT DISCHARGE_SUSPENDED_NA_LB/DAY,SUSPENDED,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,DEPTH,0.4572000000000001,M,,0.3048,DEPTH_NA_NA_M,,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,14:20:00,USGS-694207143142300,,STREAM,SPECIFIC CONDUCTANCE,503,US/CM @25C,,0.3048,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,TOTAL,69.7017694,-143.2424479,6.94207E+14,,69.70176940000005,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,16:20:00,USGS-695225145120000,,STREAM,TEMPERATURE,8.6,DEG C,,0.4572000000000001,TEMPERATURE_NA_NA_DEG C,,69.87339708,-145.2028048,6.95225E+14,,69.87339707999999,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,16:20:00,USGS-695225145120000,,STREAM,BAROMETRIC PRESSURE,743,MM/HG,,0.4572000000000001,BAROMETRIC PRESSURE_NA_NA_MM/HG,,69.87339708,-145.2028048,6.95225E+14,,69.87339707999999,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,16:20:00,USGS-695225145120000,,STREAM,"STREAM FLOW, INSTANTANEOUS",329,CFS,,0.4572000000000001,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,69.87339708,-145.2028048,6.95225E+14,,69.87339707999999,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,16:20:00,USGS-695225145120000,,STREAM,SPECIFIC CONDUCTANCE,611,US/CM @25C,,0.4572000000000001,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,TOTAL,69.87339708,-145.2028048,6.95225E+14,,69.87339707999999,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,16:20:00,USGS-695225145120000,,STREAM,"ACIDITY, (H+)",0.01,UG/L,,0.4572000000000001,"ACIDITY, (H+)_TOTAL_NA_UG/L",TOTAL,69.87339708,-145.2028048,6.95225E+14,,69.87339707999999,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,16:20:00,USGS-695225145120000,,STREAM,CARBON DIOXIDE,1300,UG/L,,0.4572000000000001,CARBON DIOXIDE_TOTAL_NA_UG/L,TOTAL,69.87339708,-145.2028048,6.95225E+14,,69.87339707999999,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2021-08-15,16:20:00,USGS-695225145120000,,STREAM,"TOTAL NITROGEN, MIXED FORMS",0.27,MG/L,,0.4572000000000001,"TOTAL NITROGEN, MIXED FORMS_UNFILTERED_AS N_MG/L",UNFILTERED,69.87339708,-145.2028048,6.95225E+14,,69.87339707999999,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
