AUID_ATTNS,MonitoringLocationTypeName,AU_Type,TADA.CharacteristicName,TADA.ResultMeasure.MeasureUnitCode,n_Samples,n_SampDates,n_Years,Waterbody Type,Fraction,Use,Type,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient
AK_M_1021212_013,Ocean,Marine,FECAL COLIFORM,MPN/100ML,28,14,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_M_1021212_013,Ocean,Marine,FECAL COLIFORM,MPN/100ML,28,14,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1021212_013,Ocean,Marine,FECAL COLIFORM,MPN/100ML,28,14,3,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1021212_013,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1021212_013,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1021212_013,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1021212_013,Ocean,Marine,PH,,20,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1021212_013,Ocean,Marine,PH,,20,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1021212_013,Ocean,Marine,PH,,20,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1021212_013,Ocean,Marine,PH,,20,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1021212_013,Ocean,Marine,"TEMPERATURE, WATER",DEG C,24,3,3,Marine,,Water Supply,,,,,,,,No
AK_M_1021212_013,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1021212_013,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1021212_013,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1021212_017,Ocean,Marine,COPPER,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,COPPER,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1021212_017,Ocean,Marine,COPPER,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1021212_017,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,27,14,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1021212_017,Ocean,Marine,FECAL COLIFORM,MPN/100ML,26,13,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1021212_017,Ocean,Marine,FECAL COLIFORM,MPN/100ML,26,13,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1021212_017,Ocean,Marine,FECAL COLIFORM,MPN/100ML,26,13,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_M_1021212_017,Ocean,Marine,FECAL COLIFORM,MPN/100ML,26,13,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1021212_017,Ocean,Marine,FECAL COLIFORM,MPN/100ML,26,13,3,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1021212_017,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1021212_017,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1021212_017,Ocean,Marine,PH,,24,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,PH,,24,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,PH,,24,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,PH,,24,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,"TEMPERATURE, WATER",DEG C,24,3,3,Marine,,Water Supply,,,,,,,,No
AK_M_1021212_017,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1021212_017,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1021212_017,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_001,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_001,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,15,15,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1030106_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030106_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030106_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_001,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_001,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_001,Ocean,Marine,PH,,12,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,PH,,12,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,PH,,12,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,PH,,12,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,"TEMPERATURE, WATER",DEG C,12,3,3,Marine,,Water Supply,,,,,,,,No
AK_M_1030106_001,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_001,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_001,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_002,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_002,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,15,15,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1030106_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030106_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030106_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,15,15,3,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_002,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_002,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_002,Ocean,Marine,PH,,12,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,PH,,12,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,PH,,12,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,PH,,12,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,"TEMPERATURE, WATER",DEG C,12,3,3,Marine,,Water Supply,,,,,,,,No
AK_M_1030106_002,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_002,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_002,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_003,Ocean,Marine,COPPER,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,COPPER,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_003,Ocean,Marine,COPPER,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_003,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,96,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,96,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,96,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,96,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,115,15,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_003,Ocean,Marine,FECAL COLIFORM,MPN/100ML,115,15,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1030106_003,Ocean,Marine,FECAL COLIFORM,MPN/100ML,115,15,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030106_003,Ocean,Marine,FECAL COLIFORM,MPN/100ML,115,15,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_003,Ocean,Marine,FECAL COLIFORM,MPN/100ML,115,15,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030106_003,Ocean,Marine,FECAL COLIFORM,MPN/100ML,115,15,3,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030106_003,Ocean,Marine,NICKEL,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,NICKEL,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_003,Ocean,Marine,NICKEL,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030106_003,Ocean,Marine,PH,,96,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,PH,,96,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,PH,,96,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,PH,,96,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,"TEMPERATURE, WATER",DEG C,96,3,3,Marine,,Water Supply,,,,,,,,No
AK_M_1030106_003,Ocean,Marine,ZINC,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030106_003,Ocean,Marine,ZINC,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030106_003,Ocean,Marine,ZINC,UG/L,48,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030107_025,Ocean,Marine,COPPER,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,COPPER,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030107_025,Ocean,Marine,COPPER,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030107_025,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,24,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,30,15,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030107_025,Ocean,Marine,FECAL COLIFORM,MPN/100ML,30,15,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1030107_025,Ocean,Marine,FECAL COLIFORM,MPN/100ML,30,15,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030107_025,Ocean,Marine,FECAL COLIFORM,MPN/100ML,30,15,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_M_1030107_025,Ocean,Marine,FECAL COLIFORM,MPN/100ML,30,15,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_M_1030107_025,Ocean,Marine,FECAL COLIFORM,MPN/100ML,30,15,3,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1030107_025,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030107_025,Ocean,Marine,NICKEL,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030107_025,Ocean,Marine,PH,,24,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,PH,,24,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,PH,,24,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,PH,,24,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,"TEMPERATURE, WATER",DEG C,24,3,3,Marine,,Water Supply,,,,,,,,No
AK_M_1030107_025,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030107_025,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030107_025,Ocean,Marine,ZINC,UG/L,12,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030108_001,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030108_001,Ocean,Marine,COPPER,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030108_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,12,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,3,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,3,3,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1030108_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,3,3,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,3,3,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,3,3,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,FECAL COLIFORM,MPN/100ML,3,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030108_001,Ocean,Marine,NICKEL,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030108_001,Ocean,Marine,PH,,12,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,PH,,12,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,PH,,12,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,PH,,12,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,"TEMPERATURE, WATER",DEG C,12,3,3,Marine,,Water Supply,,,,,,,,No
AK_M_1030108_001,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030108_001,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030108_001,Ocean,Marine,ZINC,UG/L,6,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030108_002,Ocean,Marine,COPPER,UG/L,10,4,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,COPPER,UG/L,10,4,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030108_002,Ocean,Marine,COPPER,UG/L,10,4,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030108_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,20,4,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,20,4,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,20,4,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,20,4,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,4,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,4,3,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1030108_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,4,3,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,4,3,3,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,4,3,3,Marine,,Water Supply,,2 water years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,FECAL COLIFORM,MPN/100ML,4,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,NICKEL,UG/L,10,4,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,NICKEL,UG/L,10,4,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1030108_002,Ocean,Marine,NICKEL,UG/L,10,4,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1030108_002,Ocean,Marine,PH,,20,4,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,PH,,20,4,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,PH,,20,4,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1030108_002,Ocean,Marine,PH,,20,4,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
