AUID_ATTNS,Waterbody Type,Constituent Group,Use,Constituent,TADA.CharacteristicName,Fraction,n_Samples,n_SampDates,n_WaterYears,Data_Sufficient,Units,Directionality,Duration,Details,Exceed,Individual_Category,Overall_Category,Magnitude_Text
AK_B_3030311_003,Marine,NA,Aquatic Life,NA,FECAL COLIFORM,NA,7,7,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_B_3030311_003,Marine,NA,Primary Contact Recreation,NA,ENTEROCOCCUS,NA,7,7,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_B_3030311_003,Marine,NA,Secondary Contact Recreation,NA,FECAL COLIFORM,NA,7,7,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_B_3030311_003,Marine,NA,Water Supply,NA,FECAL COLIFORM,NA,7,7,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,CADMIUM,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,COPPER,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,DISSOLVED OXYGEN (DO),NA,8,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,LEAD,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,PH,NA,21,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,TOTAL DISSOLVED SOLIDS,NA,8,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,TOTAL DISSOLVED SOLIDS,NA,4,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Aquatic Life,NA,ZINC,Dissolved,5,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Human Health,NA,COPPER,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Human Health,NA,SELENIUM,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Human Health,NA,ZINC,Dissolved,5,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Primary Contact Recreation,NA,DISSOLVED OXYGEN (DO),NA,8,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Primary Contact Recreation,NA,PH,NA,21,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Secondary Contact Recreation,NA,PH,NA,21,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,CADMIUM,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,COPPER,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,DISSOLVED OXYGEN (DO),NA,8,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,LEAD,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,PH,NA,21,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,SELENIUM,Dissolved,6,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,TOTAL DISSOLVED SOLIDS,NA,8,4,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,TOTAL DISSOLVED SOLIDS,NA,4,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2030212_001,Freshwater,NA,Water Supply,NA,ZINC,Dissolved,5,3,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_2040106_003,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_L_2040106_003,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,20
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,40
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_L_2040106_003,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,15,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_055,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040108_055,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,20
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,20
AK_L_2040108_055,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,11,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_2040108_060,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,200
AK_L_2040108_060,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,400
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,20
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,40
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_L_2040108_060,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,20,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_063,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,2,126
AK_L_2040108_063,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,2,410
AK_L_2040108_063,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_2040108_063,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,20
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,40
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,No,2,5,400
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_L_2040108_063,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_8030609_003,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,17
AK_L_8030609_003,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,%,Maximum,Daily average,NA,No,2,5,110
AK_L_8030609_003,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,5
AK_L_8030609_003,Freshwater,Dissolved Inorganic Substances,Aquatic Life,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,1000
AK_L_8030609_003,Freshwater,pH,Aquatic Life,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.5-8.5
AK_L_8030609_003,Freshwater,pH,Aquatic Life,pH,PH,NA,28,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_L_8030609_003,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,mg/L,Minimum,Daily average,DO must be >7 in waters used by anadromous or resident fish,No,2,5,7
AK_L_8030609_003,Freshwater,Dissolved Gas,Primary Contact Recreation,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,4
AK_L_8030609_003,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.5-8.5
AK_L_8030609_003,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,28,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_L_8030609_003,Freshwater,Dissolved Gas,Secondary Contact Recreation,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,NA,NA,NA,NA,mg/L,Minimum,Daily average,NA,No,2,2,4
AK_L_8030609_003,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,2,5.0-9.0
AK_L_8030609_003,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,28,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,2,5.0-9.0
AK_L_8030609_003,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,3
AK_L_8030609_003,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,7
AK_L_8030609_003,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,10,10,2,Yes,%,Maximum,Daily average,NA,No,2,5,110
AK_L_8030609_003,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,1000
AK_L_8030609_003,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,1000
AK_L_8030609_003,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,500
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.0-8.5
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.0-8.5
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,5.0-9.0
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.5-8.5
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.0-8.5
AK_L_8030609_003,Freshwater,pH,Water Supply,pH,PH,NA,28,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,5.0-9.0
AK_L_8030709_001,Freshwater,Dissolved Inorganic Substances,Aquatic Life,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,1000
AK_L_8030709_001,Freshwater,pH,Aquatic Life,pH,PH,NA,30,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_L_8030709_001,Freshwater,pH,Aquatic Life,pH,PH,NA,30,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_L_8030709_001,Freshwater,NA,Aquatic Life,NA,DISSOLVED OXYGEN (DO),NA,9,9,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_8030709_001,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,126
AK_L_8030709_001,Freshwater,Bacteria,Primary Contact Recreation,E. coli,ESCHERICHIA COLI,NA,10,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,410
AK_L_8030709_001,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,30,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_L_8030709_001,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,30,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_L_8030709_001,Freshwater,NA,Primary Contact Recreation,NA,DISSOLVED OXYGEN (DO),NA,9,9,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_L_8030709_001,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_8030709_001,Freshwater,Bacteria,Secondary Contact Recreation,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_8030709_001,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,30,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_L_8030709_001,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,30,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,20
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,No,2,5,200
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,40
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,Water year average,NA,Yes,5,5,400
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,20
AK_L_8030709_001,Freshwater,Bacteria,Water Supply,Fecal Coliform,FECAL COLIFORM,NA,11,10,2,Yes,CFU/100mL,Maximum,30-day period,Geometric mean,Yes,5,5,200
AK_L_8030709_001,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,1000
AK_L_8030709_001,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,1000
AK_L_8030709_001,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,10,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,500
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.0-8.5
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.0-8.5
AK_L_8030709_001,Freshwater,pH,Water Supply,pH,PH,NA,30,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_L_8030709_001,Freshwater,NA,Water Supply,NA,DISSOLVED OXYGEN (DO),NA,9,9,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_M_1010204_006,Marine,Bacteria,Aquatic Life,Fecal Coliform,FECAL COLIFORM,NA,80,15,3,No,MPN/100mL,Maximum,Water year average,Twelve-tube single dilution test,Yes,5,5,28
AK_M_1010204_006,Marine,Bacteria,Aquatic Life,Fecal Coliform,FECAL COLIFORM,NA,80,15,3,No,CFU/100mL,Maximum,Water year average,Membrane filtration test,Yes,5,5,31
