ASSESSMENT_UNIT_ID,PARAM_NAME,PARAM_USE_NAME,PARAM_STATUS_NAME,PARAM_ATTAINMENT_CODE,PARAM_TREND,PARAM_COMMENT,PARAM_AGENCY_CODE,PARAM_POLLUTANT_INDICATOR,PARAM_YEAR_LISTED,PARAM_TARGET_TMDL_DATE,PARAM_EXPECTED_TO_ATTAIN,PARAM_PRIORITY_RANKING,PARAM_CONSENT_DECREE_CYCLE,PARAM_ALT_LISTING_ID,PARAM_ORG_QUALIFIER_FLAG,PARAM_DELISTING_REASON,PARAM_DELISTING_COMMENT,PARAM_DELISTING_AGENCY
AK_M_3010208_005,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_005,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_005,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_005,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_005,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_005,DISSOLVED OXYGEN (DO),MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_005,PH,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,DISSOLVED OXYGEN (DO),"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,PH,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,COPPER,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,NICKEL,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,ZINC,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_008,DISSOLVED OXYGEN (DO),MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,PH,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_008,DISSOLVED OXYGEN (DO),MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_008,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_008,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_008,DISSOLVED OXYGEN (DO),MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_008,PH,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,DISSOLVED OXYGEN (DO),"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,PH,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,COPPER,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,NICKEL,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,ZINC,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_009,DISSOLVED OXYGEN (DO),MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,PH,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_009,DISSOLVED OXYGEN (DO),MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_009,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_009,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_3010208_009,DISSOLVED OXYGEN (DO),MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_3010208_009,PH,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010504_005,DISSOLVED OXYGEN (DO),"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TOTAL DISSOLVED SOLIDS,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SEDIMENT,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,ALUMINUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ALUMINUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,ARSENIC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ARSENIC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,CHLORIDE,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,CHLORIDE,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,IRON,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,MERCURY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,MERCURY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,SELENIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SELENIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,CADMIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010504_005,CADMIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010504_005,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010504_005,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,NICKEL,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010504_005,NICKEL,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,SILVER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010504_005,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010504_005,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,ANTIMONY,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,COPPER,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,MERCURY,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,NICKEL,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SELENIUM,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,THALLIUM,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ZINC,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,MANGANESE,FRESHWATER,X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,DISSOLVED OXYGEN (DO),FRESHWATER STREAMS AND RIVERS / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,CHLORIDE,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SULFATE,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,PH,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,PH,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SEDIMENT,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SEDIMENT,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ALUMINUM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ANTIMONY,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ARSENIC,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ARSENIC,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,BARIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,BERYLLIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,BERYLLIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,BORON,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,CADMIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,CADMIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,COBALT,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,COPPER,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,FLUORIDE,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,IRON,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,LEAD,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,LEAD,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,LITHIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,MANGANESE,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,MANGANESE,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,MERCURY,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,MOLYBDENUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,NICKEL,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,NITRATE,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,NITRITE,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SELENIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,SELENIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,THALLIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,URANIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,VANADIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,ZINC,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER SUPPLY / AQUACULTURE,X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER SUPPLY,X,Not applicable,,,,,,,,,,,,,,
AK_R_1010504_005,TURBIDITY,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,DISSOLVED OXYGEN (DO),"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,TOTAL DISSOLVED SOLIDS,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,SEDIMENT,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,ALUMINUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,ALUMINUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,ARSENIC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,ARSENIC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,CHLORIDE,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,CHLORIDE,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,IRON,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,MERCURY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,MERCURY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,SELENIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_1010601_009,SELENIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,CADMIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010601_009,CADMIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010601_009,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_1010601_009,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_1010601_009,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
